mainHeader	weeks	useIt	FurtherProcess	question	category	group
v13429_1_mnpmicaradiofind_intlengthofmt1_108299_4						
v13429_1_mnpmicaradiofind_intdmaapreoperative_108299_4		x				
v13429_1_mnpmicaradiofind_intdmaapostoperative_108299_4		x				
v13429_1_mnpmicaradiofind_txtinitialen_108299_5						
v13429_1_mnpmicaradiofind_inthvpreoperative_108299_5						
v13429_1_mnpmicaradiofind_inthvpostoperative_108299_5						
v13429_1_mnpmicaradiofind_intimapreoperative_108299_5						
v13429_1_mnpmicaradiofind_intimapostoperative_108299_5						
v13429_1_mnpmicaradiofind_radsagittalalign_108299_5						
v13429_1_mnpmicaradiofind_radhardwarepos_108299_5						
v13429_1_mnpmicaradiofind_inttimeosseous_108299_5						
v13429_1_mnpmicaradiofind_intlengthofmt1_108299_5						
v13429_1_mnpmicaradiofind_intdmaapreoperative_108299_5		x				
v13429_1_mnpmicaradiofind_intdmaapostoperative_108299_5		x				
v13427_1_mnpmicaradiofind_mnpdocid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnplastedit	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpptnid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnppusid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnplang	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_sigstatus	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_sigreason	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpvsno	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpvslbl	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpcvpid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpvisid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpvisno	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpvispdt	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpvisfdt	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfs0	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfs1	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfs2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfs3	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfcs0	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfcs1	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfcs2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfcs3	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfsqa	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnpfsct	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_mnphide	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_txtinitialen_108299_1	52 weeks	x	0	initials	at or fk	radiological findings
v13427_1_mnpmicaradiofind_inthvpreoperative_108299_1	52 weeks	x	0	HV preoperative	degrees	radiological findings
v13427_1_mnpmicaradiofind_inthvpostoperative_108299_1	52 weeks	x	0	HV postoperative	degrees	radiological findings
v13427_1_mnpmicaradiofind_intimapreoperative_108299_1	52 weeks	x	0	IMA preoperative	degrees	radiological findings
v13427_1_mnpmicaradiofind_intimapostoperative_108299_1	52 weeks	x	0	IMA postoperative	degrees	radiological findings
v13427_1_mnpmicaradiofind_radsagittalalign_108299_1	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_radhardwarepos_108299_1	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_inttimeosseous_108299_1	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_intlengthofmt1_108299_1	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_intdmaapreoperative_108299_1		x				
v13427_1_mnpmicaradiofind_intdmaapostoperative_108299_1		x				
v13427_1_mnpmicaradiofind_txtinitialen_108299_2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_inthvpreoperative_108299_2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_inthvpostoperative_108299_2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_intimapreoperative_108299_2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_intimapostoperative_108299_2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_radsagittalalign_108299_2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_radhardwarepos_108299_2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_inttimeosseous_108299_2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_intlengthofmt1_108299_2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaradiofind_intdmaapreoperative_108299_2		x				
v13427_1_mnpmicaradiofind_intdmaapostoperative_108299_2		x				
v13427_1_mnpmicaradiofind_txtinitialen_108299_3	0	0	0	0	0	0
v13427_1_mnpmicaradiofind_inthvpreoperative_108299_3	0	0	0	0	0	0
v13427_1_mnpmicaradiofind_inthvpostoperative_108299_3	0	0	0	0	0	0
v13427_1_mnpmicaradiofind_intimapreoperative_108299_3	0	0	0	0	0	0
v13427_1_mnpmicaradiofind_intimapostoperative_108299_3	0	0	0	0	0	0
v13427_1_mnpmicaradiofind_radsagittalalign_108299_3	0	0	0	0	0	0
v13427_1_mnpmicaradiofind_radhardwarepos_108299_3	0	0	0	0	0	0
v13427_1_mnpmicaradiofind_inttimeosseous_108299_3	0	0	0	0	0	0
v13427_1_mnpmicaradiofind_intlengthofmt1_108299_3	0	0	0	0	0	0
v13427_1_mnpmicaradiofind_intdmaapreoperative_108299_3		x				
v13427_1_mnpmicaradiofind_intdmaapostoperative_108299_3		x				
v13427_1_mnpmicaradiofind_txtinitialen_108299_4						
v13427_1_mnpmicaradiofind_inthvpreoperative_108299_4						
v13427_1_mnpmicaradiofind_inthvpostoperative_108299_4						
v13427_1_mnpmicaradiofind_intimapreoperative_108299_4						
v13427_1_mnpmicaradiofind_intimapostoperative_108299_4						
v13427_1_mnpmicaradiofind_radsagittalalign_108299_4						
v13427_1_mnpmicaradiofind_radhardwarepos_108299_4						
v13427_1_mnpmicaradiofind_inttimeosseous_108299_4						
v13427_1_mnpmicaradiofind_intlengthofmt1_108299_4						
v13427_1_mnpmicaradiofind_intdmaapreoperative_108299_4		x				
v13427_1_mnpmicaradiofind_intdmaapostoperative_108299_4		x				
v13427_1_mnpmicaradiofind_txtinitialen_108299_5						
v13427_1_mnpmicaradiofind_inthvpreoperative_108299_5						
v13427_1_mnpmicaradiofind_inthvpostoperative_108299_5						
v13427_1_mnpmicaradiofind_intimapreoperative_108299_5						
v13427_1_mnpmicaradiofind_intimapostoperative_108299_5						
v13427_1_mnpmicaradiofind_radsagittalalign_108299_5						
v13427_1_mnpmicaradiofind_radhardwarepos_108299_5						
v13427_1_mnpmicaradiofind_inttimeosseous_108299_5						
v13427_1_mnpmicaradiofind_intlengthofmt1_108299_5						
v13427_1_mnpmicaradiofind_intdmaapreoperative_108299_5		x				
v13427_1_mnpmicaradiofind_intdmaapostoperative_108299_5		x				
v13424_1_mnpmicaradiofind_mnpdocid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnplastedit	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpptnid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnppusid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnplang	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_sigstatus	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_sigreason	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpvsno	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpvslbl	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpcvpid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpvisid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpvisno	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpvispdt	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpvisfdt	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfs0	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfs1	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfs2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfs3	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfcs0	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfcs1	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfcs2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfcs3	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfsqa	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnpfsct	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_mnphide	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_txtinitialen_108299_1	104 weeks	x	0	initials	at or fk	radiological findings
v13424_1_mnpmicaradiofind_inthvpreoperative_108299_1	104 weeks	x	0	HV preoperative	degrees	radiological findings
v13424_1_mnpmicaradiofind_inthvpostoperative_108299_1	104 weeks	x	0	HV postoperative	degrees	radiological findings
v13424_1_mnpmicaradiofind_intimapreoperative_108299_1	104 weeks	x	0	IMA preoperative	degrees	radiological findings
v13424_1_mnpmicaradiofind_intimapostoperative_108299_1	104 weeks	x	0	IMA postoperative	degrees	radiological findings
v13424_1_mnpmicaradiofind_radsagittalalign_108299_1	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_radhardwarepos_108299_1	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_inttimeosseous_108299_1	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_intlengthofmt1_108299_1	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_intdmaapreoperative_108299_1		x				
v13424_1_mnpmicaradiofind_intdmaapostoperative_108299_1		x				
v13424_1_mnpmicaradiofind_txtinitialen_108299_2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_inthvpreoperative_108299_2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_inthvpostoperative_108299_2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_intimapreoperative_108299_2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_intimapostoperative_108299_2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_radsagittalalign_108299_2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_radhardwarepos_108299_2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_inttimeosseous_108299_2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_intlengthofmt1_108299_2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaradiofind_intdmaapreoperative_108299_2		x				
v13424_1_mnpmicaradiofind_intdmaapostoperative_108299_2		x				
v13424_1_mnpmicaradiofind_txtinitialen_108299_3	0	0	0	0	0	0
v13424_1_mnpmicaradiofind_inthvpreoperative_108299_3	0	0	0	0	0	0
v13424_1_mnpmicaradiofind_inthvpostoperative_108299_3	0	0	0	0	0	0
v13424_1_mnpmicaradiofind_intimapreoperative_108299_3	0	0	0	0	0	0
v13424_1_mnpmicaradiofind_intimapostoperative_108299_3	0	0	0	0	0	0
v13424_1_mnpmicaradiofind_radsagittalalign_108299_3	0	0	0	0	0	0
v13424_1_mnpmicaradiofind_radhardwarepos_108299_3	0	0	0	0	0	0
v13424_1_mnpmicaradiofind_inttimeosseous_108299_3	0	0	0	0	0	0
v13424_1_mnpmicaradiofind_intlengthofmt1_108299_3	0	0	0	0	0	0
v13424_1_mnpmicaradiofind_intdmaapreoperative_108299_3		x				
v13424_1_mnpmicaradiofind_intdmaapostoperative_108299_3		x				
v13424_1_mnpmicaradiofind_txtinitialen_108299_4						
v13424_1_mnpmicaradiofind_inthvpreoperative_108299_4						
v13424_1_mnpmicaradiofind_inthvpostoperative_108299_4						
v13424_1_mnpmicaradiofind_intimapreoperative_108299_4						
v13424_1_mnpmicaradiofind_intimapostoperative_108299_4						
v13424_1_mnpmicaradiofind_radsagittalalign_108299_4						
v13424_1_mnpmicaradiofind_radhardwarepos_108299_4						
v13424_1_mnpmicaradiofind_inttimeosseous_108299_4						
v13424_1_mnpmicaradiofind_intlengthofmt1_108299_4						
v13424_1_mnpmicaradiofind_intdmaapreoperative_108299_4		x				
v13424_1_mnpmicaradiofind_intdmaapostoperative_108299_4		x				
v13424_1_mnpmicaradiofind_txtinitialen_108299_5						
v13424_1_mnpmicaradiofind_inthvpreoperative_108299_5						
v13424_1_mnpmicaradiofind_inthvpostoperative_108299_5						
v13424_1_mnpmicaradiofind_intimapreoperative_108299_5						
v13424_1_mnpmicaradiofind_intimapostoperative_108299_5						
v13424_1_mnpmicaradiofind_radsagittalalign_108299_5						
v13424_1_mnpmicaradiofind_radhardwarepos_108299_5						
v13424_1_mnpmicaradiofind_inttimeosseous_108299_5						
v13424_1_mnpmicaradiofind_intlengthofmt1_108299_5						
v13424_1_mnpmicaradiofind_intdmaapreoperative_108299_5		x				
v13424_1_mnpmicaradiofind_intdmaapostoperative_108299_5		x				
v13424_2_mnpmicaradiofind_mnpdocid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnplastedit	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpptnid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnppusid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnplang	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_sigstatus	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_sigreason	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpvsno	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpvslbl	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpcvpid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpvisid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpvisno	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpvispdt	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpvisfdt	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfs0	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfs1	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfs2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfs3	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfcs0	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfcs1	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfcs2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfcs3	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfsqa	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnpfsct	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_mnphide	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_txtinitialen_108299_1	104 weeks	x	0	initials	at or fk	radiological findings
v13424_2_mnpmicaradiofind_inthvpreoperative_108299_1	104 weeks	x	0	HV preoperative	degrees	radiological findings
v13424_2_mnpmicaradiofind_inthvpostoperative_108299_1	104 weeks	x	0	HV postoperative	degrees	radiological findings
v13424_2_mnpmicaradiofind_intimapreoperative_108299_1	104 weeks	x	0	IMA preoperative	degrees	radiological findings
v13424_2_mnpmicaradiofind_intimapostoperative_108299_1	104 weeks	x	0	IMA postoperative	degrees	radiological findings
v13424_2_mnpmicaradiofind_radsagittalalign_108299_1	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_radhardwarepos_108299_1	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_inttimeosseous_108299_1	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_intlengthofmt1_108299_1	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_intdmaapreoperative_108299_1		x				
v13424_2_mnpmicaradiofind_intdmaapostoperative_108299_1		x				
v13424_2_mnpmicaradiofind_txtinitialen_108299_2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_inthvpreoperative_108299_2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_inthvpostoperative_108299_2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_intimapreoperative_108299_2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_intimapostoperative_108299_2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_radsagittalalign_108299_2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_radhardwarepos_108299_2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_inttimeosseous_108299_2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_intlengthofmt1_108299_2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaradiofind_intdmaapreoperative_108299_2		x				
v13424_2_mnpmicaradiofind_intdmaapostoperative_108299_2		x				
v13424_2_mnpmicaradiofind_txtinitialen_108299_3	0	0	0	0	0	0
v13424_2_mnpmicaradiofind_inthvpreoperative_108299_3	0	0	0	0	0	0
v13424_2_mnpmicaradiofind_inthvpostoperative_108299_3	0	0	0	0	0	0
v13424_2_mnpmicaradiofind_intimapreoperative_108299_3	0	0	0	0	0	0
v13424_2_mnpmicaradiofind_intimapostoperative_108299_3	0	0	0	0	0	0
v13424_2_mnpmicaradiofind_radsagittalalign_108299_3	0	0	0	0	0	0
v13424_2_mnpmicaradiofind_radhardwarepos_108299_3	0	0	0	0	0	0
v13424_2_mnpmicaradiofind_inttimeosseous_108299_3	0	0	0	0	0	0
v13424_2_mnpmicaradiofind_intlengthofmt1_108299_3	0	0	0	0	0	0
v13424_2_mnpmicaradiofind_intdmaapreoperative_108299_3		x				
v13424_2_mnpmicaradiofind_intdmaapostoperative_108299_3		x				
v13424_2_mnpmicaradiofind_txtinitialen_108299_4						
v13424_2_mnpmicaradiofind_inthvpreoperative_108299_4						
v13424_2_mnpmicaradiofind_inthvpostoperative_108299_4						
v13424_2_mnpmicaradiofind_intimapreoperative_108299_4						
v13424_2_mnpmicaradiofind_intimapostoperative_108299_4						
v13424_2_mnpmicaradiofind_radsagittalalign_108299_4						
v13424_2_mnpmicaradiofind_radhardwarepos_108299_4						
v13424_2_mnpmicaradiofind_inttimeosseous_108299_4						
v13424_2_mnpmicaradiofind_intlengthofmt1_108299_4						
v13424_2_mnpmicaradiofind_intdmaapreoperative_108299_4		x				
v13424_2_mnpmicaradiofind_intdmaapostoperative_108299_4		x				
v13424_2_mnpmicaradiofind_txtinitialen_108299_5						
v13424_2_mnpmicaradiofind_inthvpreoperative_108299_5						
v13424_2_mnpmicaradiofind_inthvpostoperative_108299_5						
v13424_2_mnpmicaradiofind_intimapreoperative_108299_5						
v13424_2_mnpmicaradiofind_intimapostoperative_108299_5						
v13424_2_mnpmicaradiofind_radsagittalalign_108299_5						
v13424_2_mnpmicaradiofind_radhardwarepos_108299_5						
v13424_2_mnpmicaradiofind_inttimeosseous_108299_5						
v13424_2_mnpmicaradiofind_intlengthofmt1_108299_5						
v13424_2_mnpmicaradiofind_intdmaapreoperative_108299_5		x				
v13424_2_mnpmicaradiofind_intdmaapostoperative_108299_5		x				
v13428_1_mnpmicacomplications_mnpdocid	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnplastedit	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpptnid	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnppusid	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnplang	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_sigstatus	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_sigreason	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpvsno	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpvslbl	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpcvpid	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpvisid	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpvisno	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpvispdt	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpvisfdt	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfs0	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfs1	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfs2	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfs3	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfcs0	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfcs1	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfcs2	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfcs3	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfsqa	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnpfsct	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_mnphide	präoperativ	0	0	0	0	0
v13428_1_mnpmicacomplications_chk1	präoperativ	x	0	Clavien dindo classification	yes or no	complications
v13428_1_mnpmicacomplications_chk2	präoperativ	x	0	Clavien dindo classification	yes or no	complications
v13428_1_mnpmicacomplications_chk3	präoperativ	x	0	Clavien dindo classification	yes or no	complications
v13428_1_mnpmicacomplications_chklackimplantfail	präoperativ	x	0	implant failure	yes or no	complications
v13428_1_mnpmicacomplications_radlackimplfailreas	präoperativ	x	0	what kind of	0 bis 2	complications
v13428_1_mnpmicacomplications_chkcomplication	präoperativ	x	0	another comlication	yes or no	complications
v13428_1_mnpmicacomplications_txtcomplication	präoperativ	x	0	what kind of	eg symptmatic hardware	complications
v13425_1_mnpmicacomplications_mnpdocid	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnplastedit	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpptnid	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnppusid	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnplang	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_sigstatus	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_sigreason	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpvsno	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpvslbl	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpcvpid	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpvisid	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpvisno	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpvispdt	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpvisfdt	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfs0	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfs1	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfs2	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfs3	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfcs0	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfcs1	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfcs2	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfcs3	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfsqa	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnpfsct	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_mnphide	6 weeks	0	0	0	0	0
v13425_1_mnpmicacomplications_chk1	6 weeks	x	0	Clavien dindo classification	yes or no	complications
v13425_1_mnpmicacomplications_chk2	6 weeks	x	0	Clavien dindo classification	yes or no	complications
v13425_1_mnpmicacomplications_chk3	6 weeks	x	0	Clavien dindo classification	yes or no	complications
v13425_1_mnpmicacomplications_chklackimplantfail	6 weeks	x	0	implant failure	yes or no	complications
v13425_1_mnpmicacomplications_radlackimplfailreas	6 weeks	x	0	what kind of	0 bis 2	complications
v13425_1_mnpmicacomplications_chkcomplication	6 weeks	x	0	another comlication	yes or no	complications
v13425_1_mnpmicacomplications_txtcomplication	6 weeks	x	0	what kind of	eg symptmatic hardware	complications
v13430_1_mnpmicacomplications_mnpdocid	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnplastedit	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpptnid	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnppusid	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnplang	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_sigstatus	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_sigreason	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpvsno	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpvslbl	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpcvpid	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpvisid	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpvisno	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpvispdt	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpvisfdt	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfs0	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfs1	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfs2	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfs3	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfcs0	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfcs1	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfcs2	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfcs3	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfsqa	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnpfsct	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_mnphide	12 weeks	0	0	0	0	0
v13430_1_mnpmicacomplications_chk1	12 weeks	x	0	Clavien dindo classification	yes or no	complications
v13430_1_mnpmicacomplications_chk2	12 weeks	x	0	Clavien dindo classification	yes or no	complications
v13430_1_mnpmicacomplications_chk3	12 weeks	x	0	Clavien dindo classification	yes or no	complications
v13430_1_mnpmicacomplications_chklackimplantfail	12 weeks	x	0	implant failure	yes or no	complications
v13430_1_mnpmicacomplications_radlackimplfailreas	12 weeks	x	0	what kind of	0 bis 2	complications
v13430_1_mnpmicacomplications_chkcomplication	12 weeks	x	0	another comlication	yes or no	complications
